id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25179726,Cuarto en plaza del Diamant,88003823,Cota,Gràcia,la Vila de Gràcia,41.40337,2.15526,Private room,50,1,15,2018-10-01,0.32,1,0,0,Exempt
25181143,Apartamento primoroso y encantador en  Barcelona,42542681,Gloria Eugenia,Ciutat Vella,el Raval,41.3783,2.16513,Shared room,42,2,27,2019-10-29,0.59,1,0,0,
25186800,В самом центре в старинном доме и свежим ремонтом,25096699,Dima,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38858,2.17354,Entire home/apt,80,30,2,2019-07-31,0.06,1,0,0,
25198552,Amazing City Center Apartment,35680770,Xavi,Eixample,Sant Antoni,41.384,2.16355,Entire home/apt,50,32,0,,,16,69,0,
25198997,New City Center Apartment,35680770,Xavi,Eixample,Sant Antoni,41.38533,2.16324,Entire home/apt,50,32,1,2018-11-11,0.02,16,69,0,
25204415,MODERN APARTMENT PLAZA CATALUNYA,971768,Akira,Eixample,la Dreta de l'Eixample,41.38858,2.16712,Entire home/apt,255,1,50,2022-02-16,1.09,10,23,20,HUTB-002270
25219942,Sunny and peaceful nice room near park Güell,17514775,Dulce,Gràcia,la Salut,41.41114,2.14992,Private room,33,2,4,2018-09-28,0.09,8,298,0,
25225605,Rooftop Accomondation in Barcelona City Center,21463653,Eva,Eixample,l'Antiga Esquerra de l'Eixample,41.38714,2.1593,Private room,30,4,30,2020-02-28,0.67,2,0,0,
25233509,"Terrace, sea view at Diagonal Mar!",971768,Akira,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40795,2.2144,Entire home/apt,251,1,20,2022-02-20,0.45,10,33,10,HUTB-000926
25242564,2-bedroom apartment with balcony in Parallel,189159365,Barcelona,Eixample,Sant Antoni,41.37598,2.16603,Entire home/apt,120,2,92,2022-02-13,2.01,2,200,6,HUTB-005923
25245586,Habitación doble soleada con balcon,14146554,Walter,Sant Martí,la Vila Olímpica del Poblenou,41.39389,2.1925,Private room,59,3,44,2021-07-30,0.95,1,0,1,
25254704,Flat,190800294,Tala,Gràcia,la Vila de Gràcia,41.39917,2.16128,Entire home/apt,100,5,1,2018-05-26,0.02,1,0,0,
24171482, Ático nuevo / Hospital de la S. Cruz y S. Pablo.,18412267,Mirella.,Horta-Guinardó,el Baix Guinardó,41.41436,2.16889,Entire home/apt,47,31,13,2021-11-01,0.30,2,222,1,
24171575,Art Gallery Apartment 3B,4396136,Marisa,Sants-Montjuïc,el Poble Sec,41.3736,2.16373,Entire home/apt,130,3,15,2021-11-10,0.31,35,249,2,HUTB-008597
24173657,Paseo de Gracia Apartment 4 3,9784103,Apartime,Eixample,la Dreta de l'Eixample,41.39463,2.17262,Entire home/apt,149,3,9,2021-09-29,0.25,28,236,1,HUTB-010244
24178710,LARGE ROOM AND LIVINGROOM WITH ALOT SUNLIGHT!!!,26613490,Rodrigo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38656,2.17627,Private room,80,31,6,2019-09-16,0.19,3,364,0,
24181162,Nel cuore de l'Eixample,7867891,Francesc,Eixample,l'Antiga Esquerra de l'Eixample,41.38825,2.154,Private room,34,4,65,2021-08-06,1.42,1,307,1,Exempt
24182740,Double room city center Eixample- Rambla Cataluña,21021974,Yoann,Eixample,l'Antiga Esquerra de l'Eixample,41.39097,2.15982,Private room,90,1,3,2019-08-23,0.09,1,0,0,Exempt
24189464,Room with views ... to Barcelona,182341019,Ramon,Sants-Montjuïc,el Poble Sec,41.37377,2.15876,Private room,35,4,14,2019-10-25,0.30,1,8,0,Exempt
24190602,Single room close to Park Güell,179774935,Paul,Horta-Guinardó,el Carmel,41.42075,2.15722,Private room,40,1,40,2019-11-17,0.86,1,0,0,
24193951,"3 bedrooms, bright, elegant, Sagrada Familia, AC",5878688,Yaiza,Eixample,la Sagrada Família,41.40798,2.17283,Entire home/apt,185,2,92,2022-03-07,1.99,15,318,44,HUTB-011254
24194256,Sunny big terrace apartment,2262273,Serket,Sants-Montjuïc,Hostafrancs,41.37506,2.14842,Entire home/apt,75,32,1,2018-07-22,0.02,18,69,0,
24196303,"Bright, elegant, 2 bedrooms, Sagrada Familia, AC",5878688,Yaiza,Eixample,la Sagrada Família,41.40746,2.17182,Entire home/apt,178,28,95,2022-03-23,2.03,15,103,42,HUTB-011247
24196638,BARCELONA | PRIVATE TERRACE WITH AMAZING VIEW¤,299462,Stay U-Nique,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.41024,2.1599,Entire home/apt,136,1,64,2022-03-05,1.39,114,338,32,HUTB-998851
24206158,THE BEST ROOM IN PLAZA ESPAÑA  BARCELONA CENTER,182265018,Xavier,Sants-Montjuïc,la Font de la Guatlla,41.36854,2.1438,Private room,42,1,114,2022-02-27,2.40,2,145,17,Exempt
24217669,Heritage Building - Terrace 2,61360206,Carles,Eixample,la Dreta de l'Eixample,41.39004,2.17461,Entire home/apt,367,2,19,2022-02-15,0.40,9,289,17,HUTB-003877
24218183,Precioso Loft en Barcelona *Bcn* C03,10547296,Flateli,Eixample,la Dreta de l'Eixample,41.39691,2.17537,Entire home/apt,80,2,111,2022-02-18,2.46,43,234,32,HUTB-005383
24218608,Precioso Estudio en Barcelona *Bcn* A01,10547296,Flateli,Eixample,la Dreta de l'Eixample,41.397,2.1737,Entire home/apt,80,2,55,2022-02-20,1.21,43,272,9,HUTB-758359
24218792,Precioso Apartamento en Barcelona *Bcn* A02,10547296,Flateli,Eixample,la Dreta de l'Eixample,41.39784,2.17487,Entire home/apt,80,2,45,2022-02-07,1.10,43,264,11,HUTB-596744
24224594,Amazing 3 Bed close to the beach,182632653,Helena,Sant Martí,el Poblenou,41.40181,2.20293,Entire home/apt,129,2,33,2022-02-23,0.74,1,282,9,HUTB-001120
24225545,Beautiful bohemian room in the heart of the city,169100477,Barbara,Ciutat Vella,el Raval,41.3816,2.17215,Private room,30,2,7,2019-09-19,0.15,2,0,0,
24226912,Habitación privada con 2 camas  baja conexion wifi,182653363,Kenia,Sants-Montjuïc,la Bordeta,41.36927,2.13598,Private room,21,1,36,2018-11-04,0.75,1,0,0,
24231425,Luxury Vela,195413635,Schwarz Consulting S. L.,Eixample,la Dreta de l'Eixample,41.39769,2.16838,Entire home/apt,470,7,1,2018-10-16,0.02,2,333,0,
24231554,Luxury Julieta,195413635,Schwarz Consulting S. L.,Eixample,la Dreta de l'Eixample,41.39571,2.16798,Entire home/apt,1650,3,0,,,2,261,0,
24236930,Very bright private room in the center of Bcn,2437505,Ezequiel,Sants-Montjuïc,el Poble Sec,41.37465,2.15559,Private room,30,1,10,2018-08-01,0.22,1,0,0,
24238187,Beautiful Triple Room with balcony Born,168877958,Som Nit Born,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3822,2.18375,Hotel room,116,1,30,2022-01-30,0.81,3,189,14,HB-004575
24238588,Lovely Double Room with balcony Born,168877958,Som Nit Born,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3822,2.18375,Hotel room,92,1,227,2022-02-22,5.09,3,200,101,HB-004575
24239102,"Apart with balcony, Plaza España/Sants (1822)",146682595,Ana & Rafa,Sants-Montjuïc,Hostafrancs,41.37535,2.14605,Entire home/apt,127,1,106,2022-03-06,2.39,8,100,39,HUTB-006386
24243226,Suite confort con terraza privada baño privado,182785128,Isabel,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40568,2.14841,Private room,54,2,87,2020-10-04,1.83,1,4,0,
24928796,Art Gallery Apartment 2B,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.3733,2.16218,Entire home/apt,150,3,1,2018-08-03,0.02,30,228,0,HUTB-008599
24929443,Art Gallery Apartment 3B,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.37478,2.16429,Entire home/apt,150,3,2,2018-08-15,0.04,30,264,0,HUTB-008597
24929992,Art Gallery Apartment 4A,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.37381,2.16243,Entire home/apt,150,3,17,2021-11-06,0.38,30,249,6,HUTB-008254
24930010,Art Gallery Apartment 4B,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.37402,2.16226,Entire home/apt,155,3,7,2019-09-24,0.16,30,250,0,HUTB-008600
24933050,Art Gallery Apartment ENT,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.37365,2.16287,Entire home/apt,155,3,3,2019-06-11,0.07,30,237,0,HUTB-008596
24933903,Art Gallery Terrace Apartment PPLA,86551441,Maria Soledad,Sants-Montjuïc,el Poble Sec,41.37376,2.16401,Entire home/apt,175,3,4,2019-08-04,0.10,30,251,0,HUTB-008593
24934828,Modern apartment for up to 5 people in Poble Sec - Ref. GI2518,170716140,Robbie&K,Sants-Montjuïc,el Poble Sec,41.37276,2.16418,Entire home/apt,400,32,0,,,4,254,0,
24935624,Nice and Space private room in the city center,66205179,Tim,Eixample,la Dreta de l'Eixample,41.39533,2.16169,Private room,50,1,2,2019-01-27,0.04,2,0,0,
24935741,STYLISH STUDIO NEXT TO LA BARCELONETA,188520846,B&F Atlantida,Ciutat Vella,la Barceloneta,41.38214,2.18986,Entire home/apt,65,32,12,2021-12-11,0.28,8,211,3,
24936739,Vera Luxury Apartment 32 NIGHTS MINIMUM STAY,10249776,Schwarz,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38545,2.1848,Entire home/apt,461,32,0,,,10,364,0,
24938869,single room in the center of barcelona (Eixample),9588776,Magus,Eixample,l'Antiga Esquerra de l'Eixample,41.38366,2.15891,Private room,34,2,42,2020-01-18,0.90,1,38,0,
24956546,New! Bright & Quiet Apt in Sant Gervasi-Galvany,188674630,Nuria,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40026,2.14425,Entire home/apt,84,31,8,2022-01-10,0.19,2,37,1,
24957190,Comfortable 2 Bed flat in the heart of Eixample,188674201,Merce,Eixample,l'Antiga Esquerra de l'Eixample,41.39048,2.15451,Entire home/apt,169,1,86,2022-02-23,1.86,1,337,21,HUTB-002405
25287690,Hab X 1 :) Hospital Sant Pau y Sagrada Familia,166250009,Jordi,Sant Martí,el Camp de l'Arpa del Clot,41.41214,2.17811,Private room,22,3,95,2022-02-22,2.16,2,311,25,Exempt
25289654,Nice DOUBLE BEDROOM at Barcelona Center,188748627,Phillipe,Ciutat Vella,el Raval,41.3808,2.16726,Private room,45,2,24,2019-06-30,0.51,2,0,0,
25304839,Apartamento Villarroel,191141168,Isabel,Eixample,l'Antiga Esquerra de l'Eixample,41.38664,2.15581,Entire home/apt,119,2,28,2021-08-15,0.62,2,0,1,HUTB-001556
25305035,Apartamentos Maria Claret,191141408,Andrey,Eixample,la Sagrada Família,41.40952,2.17205,Private room,150,60,0,,,2,365,0,HUTB-031177
25306290,lovely cozy room near the beach,191145848,Elena,Sant Martí,el Besòs i el Maresme,41.41897,2.2142,Private room,35,4,32,2020-03-14,0.70,2,17,0,
25308748,"Amplia habitación, luminosa, en el centro de Bcn!",190953066,Cabo,Ciutat Vella,el Raval,41.38228,2.16706,Private room,76,2,1,2018-07-15,0.02,3,0,0,
25309225,1 BED in a 10 people Dorm  in Itaca Hostel,191164985,Itaca Hostel,Ciutat Vella,el Barri Gòtic,41.38431,2.17484,Shared room,999,1,3,2020-01-21,0.11,5,360,0,
25309658,Penthouse with large private terrace city center,5264883,Unique,Eixample,la Dreta de l'Eixample,41.39253,2.17239,Entire home/apt,162,32,3,2021-09-06,0.07,43,122,1,Exempt
25311049,Habitación exterior en alquiler,191042879,Angela,Sant Andreu,el Congrés i els Indians,41.4253,2.18029,Private room,19,90,0,,,1,90,0,
25315626,"Habitaciones luminosas, excelente ubicación!",190953066,Cabo,Ciutat Vella,el Raval,41.38234,2.16549,Private room,135,2,0,,,3,0,0,
25316604,Apartment in the center of Barcelona Casp,191211251,Jon,Eixample,el Fort Pienc,41.39439,2.17724,Entire home/apt,102,3,45,2020-03-16,1.09,1,0,0,HUTB-003274
25325747,Two persons room Barcelona center CHEAP,191279542,Анастасия,Ciutat Vella,el Barri Gòtic,41.3813,2.17765,Private room,35,1,11,2018-09-20,0.24,1,0,0,
25329519,Sagrada Familia Atic,23213732,Silvia & Josep Lluis,Eixample,la Sagrada Família,41.40471,2.17307,Entire home/apt,173,2,98,2022-02-25,2.34,1,231,31,HUTB-001719
25330725,Apartment Sagrada Familia 4,191311031,Carles,Eixample,la Sagrada Família,41.40337,2.17173,Entire home/apt,132,2,67,2022-02-26,1.56,1,232,23,HUTB-001720
25332841,Modern 2bed flat in trendy Poble Sec,191328327,Daniel,Sants-Montjuïc,el Poble Sec,41.37275,2.16529,Entire home/apt,84,2,83,2022-02-27,1.84,1,233,36,HUTB-007879
25334331,Bright apartment in fancy Sant Antoni area,3193594,Jan,Eixample,Sant Antoni,41.3773,2.16373,Entire home/apt,127,10,4,2022-02-12,0.09,9,11,3,HUTB-007633
25335202,Cozy apartment in Barcelona heart,48642013,Isabel,Eixample,l'Antiga Esquerra de l'Eixample,41.38583,2.16218,Entire home/apt,271,2,78,2020-03-08,1.74,1,0,0,HUTB-008246
25337276,Sunny and quiet room in an ecological flat (Sants),191351051,Marco,Sants-Montjuïc,Sants - Badal,41.37284,2.13054,Private room,35,2,1,2018-06-14,0.02,1,0,0,
25342123,Central Room in the city of Barcelona,21463653,Eva,Eixample,l'Antiga Esquerra de l'Eixample,41.38908,2.15984,Private room,30,4,51,2020-02-04,1.09,2,0,0,
25342658,Habitación en luminoso apartamento en el centro,191380871,Manu,Ciutat Vella,el Raval,41.38209,2.16726,Private room,35,2,31,2020-02-24,0.66,1,0,0,
25342863,Beautiful 2 Bed with big terrace in Poble Nou,191200682,Ekaterina,Sant Martí,el Parc i la Llacuna del Poblenou,41.39656,2.19139,Entire home/apt,67,32,4,2021-12-21,0.35,1,310,4,
25346169,Bienvenido a la familia,44204205,Jose Y Pierre,Sant Andreu,la Trinitat Vella,41.45136,2.18958,Private room,40,3,36,2020-01-05,0.78,2,270,0,Exempt
25348381,Habitación doble en ático con terraza,56223475,Álvaro,Sants-Montjuïc,Sants,41.37558,2.13142,Private room,24,3,0,,,2,0,0,
25351963,Eclectic art deco apartment next  Catalunya Square,191442931,Emilio,Eixample,la Dreta de l'Eixample,41.39022,2.17508,Entire home/apt,237,4,165,2022-02-27,3.63,1,60,28,HUTB-004096
25363512,Beachview in Barcelona with Rooftop Terrace 3rd,189159365,Barcelona,Ciutat Vella,la Barceloneta,41.37794,2.19118,Entire home/apt,50,30,11,2021-11-06,0.26,2,259,3,Exempt
25363675,Nice and cosy studio in City Centre with Wi-Fi,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843,2.1799,Entire home/apt,600,2,80,2022-02-24,1.80,20,334,12,HUTB-003504
25363677,Studio next to Picasso Museum great for couples,170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38421,2.17996,Entire home/apt,257,2,74,2022-01-31,1.69,20,330,11,HUTB-003506
25364321,"Cosy studio right in Born, top location & balcony",170513081,Georgina,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38259,2.18218,Entire home/apt,326,2,201,2022-01-29,4.56,20,352,58,HUTB-003030
25370803,Great and quiet double room private balcony and WC,190726113,Alejandro,Ciutat Vella,el Raval,41.37785,2.16664,Private room,75,1,1,2018-06-03,0.02,1,0,0,
25372941,Casilda's Blue Beach Boutique,168172986,Casilda'S,Sant Martí,el Poblenou,41.39854,2.20636,Entire home/apt,134,3,70,2021-12-30,1.53,8,255,19,HUTB-010976
25376628,A cozy room near Montjuïc and Fira,24507719,Alisa & Denis,Sants-Montjuïc,la Marina de Port,41.35835,2.13947,Private room,39,3,33,2020-03-15,0.71,1,0,0,
25387196,Apartment Sagrada Familia 3,191663732,Juan,Eixample,la Sagrada Família,41.40304,2.17212,Entire home/apt,111,2,44,2022-03-02,1.06,1,158,19,HUTB-005536
25390910,Apartamento Forum,185175556,Irina,Sant Martí,el Besòs i el Maresme,41.41397,2.21843,Entire home/apt,100,3,1,2020-01-16,0.04,1,0,0,HUTB-008056
25395570,A Bed in a 4-Bed Mixed Dormitory,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,41.37869,2.13775,Hotel room,26,1,12,2019-07-28,0.26,17,0,0,AJ000667
25396715,A Bed in a 6-Bed Mixed Dormitory,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,41.37869,2.13776,Hotel room,21,1,7,2019-12-26,0.16,17,0,0,AJ000667
25398665,Cozy bright room for one,191145848,Elena,Sant Martí,el Besòs i el Maresme,41.41901,2.21286,Private room,20,4,29,2020-03-15,0.65,2,17,0,
25400174,A Bed in a 6-Bed Mixed Dormitory,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,41.37869,2.13776,Hotel room,21,1,10,2020-02-22,0.22,17,0,0,AJ000667
25400322,A Bed in a 6-Bed Mixed Dormitory,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,41.37869,2.13776,Hotel room,21,1,21,2020-02-25,0.47,17,0,0,AJ000667
25402379,piso céntrico de Barcelona,188180992,Margot,Ciutat Vella,el Raval,41.37917,2.17306,Private room,32,2,0,,,1,0,0,
25408427,Habitación Cama matrimonial para 2 personas(Max),146752325,Brayan,Nou Barris,la Prosperitat,41.4402,2.17667,Private room,35,2,0,,,1,0,0,
25410602,NICE ROOM,191827843,Tony,Sant Martí,Sant Martí de Provençals,41.41158,2.19669,Private room,19,20,50,2021-12-31,1.10,2,285,1,Exempt
25418032,"Brigth room close of the CCIB, beach and center.",115743377,Gabriel,Sant Martí,el Besòs i el Maresme,41.41433,2.21593,Private room,20,5,16,2022-01-28,0.42,1,0,3,
25425500,Habitación económico,191141408,Andrey,Sant Andreu,el Congrés i els Indians,41.42549,2.18118,Private room,26,30,2,2018-08-16,0.04,2,364,0,
25435100,Doubleroom in the heart of Barcelona,161457581,Kattya,Ciutat Vella,el Raval,41.37871,2.17234,Private room,40,2,15,2020-01-02,0.34,3,32,0,
25438476,Sagrada Familia Clot Terrace 1- Wifi/Private/Clean,400154,Mireia,Sant Martí,el Clot,41.407,2.18544,Entire home/apt,132,3,21,2022-01-24,0.47,9,240,9,HUTB-000082
25440215,1 bed in a 6 people Dorm  - Itaca Hostel Barcelona,191164985,Itaca Hostel,Ciutat Vella,el Barri Gòtic,41.38471,2.17435,Shared room,999,1,0,,,5,361,0,
25441745,1 BED IN A 8 PEOPLE DORM  - Itaca Hostel Barcelona,191164985,Itaca Hostel,Ciutat Vella,el Barri Gòtic,41.38598,2.17469,Shared room,999,1,0,,,5,365,0,AJ-000422
25442658,Sunny Double Room in Stylish and Comfy Apartment.,14435998,Laura,Horta-Guinardó,el Guinardó,41.42047,2.17813,Private room,24,31,21,2020-02-28,0.47,2,0,0,
25443474,Sunny Double Room in a Charming Apartment,14435998,Laura,Horta-Guinardó,el Guinardó,41.42262,2.17815,Private room,23,30,20,2020-01-24,0.44,2,0,0,
25452227,Nice room besides RAMBLAS!!! Only one person!!!,192116060,Xavi,Ciutat Vella,el Raval,41.38043,2.17314,Private room,15,3,52,2020-06-14,1.12,1,0,0,
25453530,AMAZING XL SUITE WITH PRIVATE BATH IN PLAZA ESPAÑA,182265018,Xavier,Sants-Montjuïc,la Font de la Guatlla,41.3682,2.1419,Private room,62,1,97,2022-03-02,2.17,2,149,16,Exempt
25464597,Casa Luna,192070483,Alvaro Andres,Nou Barris,Verdun,41.44551,2.17898,Private room,20,1,1,2018-10-02,0.02,1,28,0,
25466336,Casilda's Red Beach Boutique,168172986,Casilda'S,Sant Martí,el Poblenou,41.39955,2.20602,Entire home/apt,134,3,80,2022-03-01,1.74,8,279,17,HUTB-011484
25467406,"Big single Room -UPC, ESADE, Barça, Real tennis",610674,Maria,Les Corts,Pedralbes,41.38922,2.12169,Private room,55,30,3,2019-08-02,0.08,5,0,0,
25468038,"Doble bedroom, private bathroom and a terrace",120504573,Rosa,Sants-Montjuïc,el Poble Sec,41.37468,2.16515,Private room,55,4,22,2019-09-10,0.47,1,0,0,
25468539,"hab doble ext. en piso renovado, la bordeta",610674,Maria,Sants-Montjuïc,el Poble Sec,41.37367,2.15583,Private room,30,30,0,,,5,65,0,
25468997,"hab doble interior en apt renovado, la bordeta",610674,Maria,Sants-Montjuïc,la Bordeta,41.36988,2.13834,Private room,25,3,0,,,5,0,0,
25469480,"Sunny upper floor space by the sea, A/C",192236302,Alex,Ciutat Vella,la Barceloneta,41.37905,2.18966,Private room,139,31,0,,,1,365,0,Exempt
25470605,KIDS PARADISE  WITH A HUGE SUNNY TERRACE IN SANTS,3163846,Giulia,Sants-Montjuïc,Sants,41.37671,2.13296,Private room,35,1,170,2022-02-28,3.70,1,119,41,Exempt
25472239,Double/Triple private - Itaca Hostel Barcelona,191164985,Itaca Hostel,Ciutat Vella,el Barri Gòtic,41.38414,2.17435,Private room,999,1,0,,,5,357,0,Exempt
25477098,"Bed in 14 bed mixed dormitory, Sants station",12522868,Alberguinn,Sants-Montjuïc,Sants,41.37926,2.13543,Shared room,350,1,23,2020-02-29,0.55,4,365,0,ESB63408116
25477204,Bed in 10 bed mixed dorm room - Enjoy Barcelona,12522868,Alberguinn,Sants-Montjuïc,Sants,41.37914,2.13485,Shared room,50,1,12,2020-05-07,0.29,4,365,0,ESB63408116
25477538,Bed in 8 Bed dorm room,12522868,Alberguinn,Sants-Montjuïc,Sants,41.37972,2.13548,Shared room,50,1,0,,,4,365,0,ESB63408116
25478112,Bed in 6 dorm room - 10 minutes from city centre,12522868,Alberguinn,Sants-Montjuïc,Sants,41.38031,2.13549,Shared room,50,1,4,2020-01-19,0.11,4,365,0,ESB63408116
25480802,VIP room in Barceloneta,28260968,Artsiom,Ciutat Vella,la Barceloneta,41.37948,2.18844,Private room,200,7,7,2018-08-22,0.15,1,90,0,
25480861,Sagrada Familia Penthouse,16942638,Ramon,Eixample,la Sagrada Família,41.40063,2.17467,Entire home/apt,177,2,99,2022-02-20,2.20,4,279,20,HUTB-004181
25483469,Cute flat with terrace and elevator - City center,3509311,Greg,Eixample,l'Antiga Esquerra de l'Eixample,41.38519,2.1566,Entire home/apt,100,5,1,2018-07-02,0.02,1,0,0,
25485414,Cozy shiny doubleroom♡Barcelona,41349300,Ruben,Eixample,el Fort Pienc,41.40042,2.18063,Private room,46,2,82,2021-10-04,1.93,3,36,28,Exempt
25499854,PRECIOSA SUITE CON VISTAS,192438263,Javier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38362,2.17968,Entire home/apt,74,1,44,2022-03-04,1.10,1,298,26,
25507231,Bonita y Tranquila Habitación en el Centro,6832018,Ivan,Eixample,la Dreta de l'Eixample,41.39117,2.17458,Private room,35,1,160,2022-02-22,3.65,2,94,12,
25507916,Single room in beautiful centric apt,27215033,Ignacio,Eixample,la Dreta de l'Eixample,41.39538,2.17364,Private room,40,6,35,2022-02-28,0.76,3,296,20,Exempt
25508901,Habitación en apartamento con baño privado,13448455,Laura,Les Corts,les Corts,41.385994,2.135742,Private room,25,32,58,2021-07-26,1.30,1,100,2,Exempt
25509446,Habitación muy céntrica y agradable en el Eixample,27215033,Ignacio,Eixample,la Dreta de l'Eixample,41.39467,2.17542,Private room,40,6,18,2021-09-19,0.42,3,278,3,Exempt
25510181,Habitación doble  o single  en el Eixample,27215033,Ignacio,Eixample,la Dreta de l'Eixample,41.39658,2.17587,Private room,38,6,13,2021-08-30,0.40,3,277,1,Exempt
25513409,Best location La Rambla private bathroom and A.C,192528247,Umma And Sebastien,Ciutat Vella,el Raval,41.38047,2.17266,Private room,44,2,113,2022-03-04,2.47,1,37,31,Exempt
25519558,Double bedroom in the Born district,17156447,Luca,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38446,2.18207,Private room,41,2,81,2020-06-24,1.74,1,0,0,Exempt
25523861,Sunny 2 bedroom Pl. Espanya-Sants. Just renovated.,54991338,Mariona,Sants-Montjuïc,la Bordeta,41.37189,2.13901,Entire home/apt,99,3,67,2022-01-08,1.51,2,351,24,HUTB-004982
25524829,Serennia Superior Apartment - 3 bedrooms,63229593,Ute,Ciutat Vella,el Raval,41.38556,2.16844,Entire home/apt,360,3,0,,,10,0,0,HUTB-007684
25527218,STYLISH STUDIO IN THE HEART OF BARCELONETA,188520846,B&F Atlantida,Ciutat Vella,la Barceloneta,41.38056,2.18879,Entire home/apt,65,32,6,2021-12-11,0.15,8,213,3,
25528952,STYLISH STUDIO NEXT TO THE BEACH,188520846,B&F Atlantida,Ciutat Vella,la Barceloneta,41.38067,2.1887,Entire home/apt,65,32,8,2021-08-29,0.18,8,0,1,
25531083,Beautiful Double Room with private terrace,183653067,"Ricard, Jefe De Recepción",Eixample,la Dreta de l'Eixample,41.3936,2.17427,Hotel room,298,1,10,2020-03-11,0.26,8,270,0,HB-004703
25537849,Catalonia Square Terrace,192686150,Rent,Eixample,la Dreta de l'Eixample,41.38805,2.17204,Entire home/apt,250,32,4,2022-01-06,0.15,2,253,1,
25256335,Estupendo piso en el Barrio de Gracia/Sant Gervasi,42914857,Simone,Gràcia,la Vila de Gràcia,41.40276,2.15065,Private room,42,30,0,,,1,83,0,
25268295,Beautiful queen size stylish Room in Barcelona.,190910090,Saad,Ciutat Vella,el Raval,41.37855,2.16555,Private room,37,2,1,2018-08-11,0.02,1,0,0,
25276336,Tranquila habitación en gran ubicación,190953066,Cabo,Ciutat Vella,el Raval,41.38068,2.16551,Private room,61,2,3,2018-06-09,0.06,3,0,0,
25284158,P-4 · Sagrada Familia Apartment P4,54820821,Albert,Eixample,la Sagrada Família,41.4053,2.17145,Entire home/apt,80,1,39,2022-02-28,0.85,24,180,5,HUTB-011335
25538422,Double room in Diagonal Mar.  Close to the beach.,10911673,Ana Cecilia,Sant Martí,el Besòs i el Maresme,41.41198,2.21491,Private room,65,31,0,,,1,90,0,
25541322,"BARCELONETA, BEACH, LIFT, A/C, BALCONY,CALM, METRO",180659848,Eric,Ciutat Vella,la Barceloneta,41.37931,2.19015,Entire home/apt,45,180,0,,,3,365,0,
25543821,Heart Of Gracia,192726315,Isabella Y Lucia,Gràcia,la Vila de Gràcia,41.40429,2.15312,Entire home/apt,63,1,133,2022-02-14,2.94,1,142,44,HUTB-011082
25547513,"Palau Gaudi penthouse w private terrace, barbecue",5264883,Unique,Ciutat Vella,el Raval,41.38019,2.1739,Entire home/apt,66,32,7,2022-01-07,0.17,43,274,1,Exempt
25560219,Fantastic and quiet apartment in the heart of Born,79556221,Ani,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38675,2.17934,Entire home/apt,200,30,0,,,1,56,0,
